City,Brand,Model,ProdYear,BanType,Color,EngVol,EngPow,FuelType,RideDist,Gearbox,Transmission,Price,Credit,Barter,YungulLehimliDiskler,ABS,Lyuk,RainSensor,MerkeziQapanma,ParKRadar,Condisioner,SeatHeat,LeatherSalon,KsenonLamps,BackVisionCam,YanPerdeler,SeatVentilation
Bakı,Toyota,Prado,2012,Offroader / SUV,Ağ,2.7,167,Benzin,160000,Avtomat,Tam,46410.0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0
Bakı,Toyota,Camry,2016,Sedan,Gümüşü,2.5,181,Benzin,74000,Avtomat,Ön,45900.0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0
Bakı,Toyota,Corolla,2004,Hetçbek / Liftbek,Göy,1.4,97,Dizel,312000,Mexaniki,Ön,10999.0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
Bakı,Toyota,Prius,2007,Hetçbek / Liftbek,Gümüşü,1.5,76,Hibrid,255000,Avtomat,Ön,11200.0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1
Bakı,Toyota,Prius,2006,Hetçbek / Liftbek,Qara,1.5,76,Benzin,200000,Avtomat,Ön,11600.0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,1
Bakı,Toyota,RAV 4,2021,Offroader / SUV,Boz,2.0,173,Benzin,0,Avtomat,Ön,54298.0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0
Bakı,Toyota,Prius,2012,Hetçbek / Liftbek,Yaş Asfalt,1.8,99,Hibrid,179200,Avtomat,Ön,19100.0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0
Bakı,Toyota,Corolla,2006,Hetçbek / Liftbek,Gümüşü,1.4,97,Benzin,204000,Mexaniki,Ön,13300.0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0
Bakı,Toyota,Corolla,2005,Hetçbek / Liftbek,Qızılı,1.4,90,Dizel,276000,Mexaniki,Ön,12000.0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
Bakı,Toyota,Corolla,1996,Sedan,Yaşıl,2.0,137,Benzin,411000,Mexaniki,Ön,5800.0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1
Bakı,Toyota,Prius,2008,Hetçbek / Liftbek,Ağ,1.5,76,Hibrid,220000,Avtomat,Ön,10500.0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Xaçmaz,Toyota,Camry,2008,Sedan,Qara,2.4,167,Benzin,18063,Avtomat,Ön,21500.0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0
Bakı,Toyota,Prado,2012,Offroader / SUV,Ağ,2.7,167,Benzin,160000,Avtomat,Tam,43350.0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0
Bakı,Toyota,Camry,2021,Sedan,Ağ,2.5,200,Benzin,0,Avtomat,Ön,62560.0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0
Bakı,Toyota,Land Cruiser,2012,Offroader / SUV,Qara,4.6,318,Benzin,99500,Avtomat,Tam,76500.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Toyota,Corolla,2005,Hetçbek / Liftbek,Qızılı,1.4,107,Dizel,206000,Mexaniki,Ön,12500.0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0
Lənkəran,Toyota,RAV 4,2021,Offroader / SUV,Qara,2.0,173,Benzin,0,Avtomat,Ön,59330.0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1
Sumqayıt,Toyota,Land Cruiser,2012,Offroader / SUV,Qara,4.0,250,Benzin,151500,Avtomat,Tam,67830.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Toyota,Prius,2008,Hetçbek / Liftbek,Qara,1.5,76,Hibrid,143000,Avtomat,Ön,12500.0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0
Salyan,Toyota,Land Cruiser,2010,Offroader / SUV,Ağ,4.0,243,Benzin,200000,Avtomat,Tam,55760.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
Bakı,Toyota,Camry,2014,Sedan,Ağ,2.5,189,Benzin,155000,Avtomat,Ön,35530.0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
Bakı,Toyota,Camry,2019,Sedan,Çəhrayı,2.5,181,Benzin,23000,Avtomat,Ön,67150.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Toyota,Prius,2008,Hetçbek / Liftbek,Boz,1.5,76,Benzin,104000,Avtomat,Ön,12300.0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0
Bakı,Toyota,Corolla,2006,Universal,Gümüşü,1.4,90,Dizel,250000,Mexaniki,Ön,12400.0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0
Sumqayıt,Toyota,Prado,2008,Offroader / SUV,Qara,2.7,167,Benzin,232300,Avtomat,Tam,28800.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
Bakı,Toyota,Camry,1995,Sedan,Yaş Asfalt,2.0,140,Benzin,375896,Mexaniki,Ön,2800.0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0
Bakı,Toyota,Camry,2014,Sedan,Yaş Asfalt,2.5,181,Benzin,159000,Avtomat,Ön,40800.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Toyota,Camry,2017,Sedan,Qəhvəyi,3.5,277,Benzin,36000,Avtomat,Ön,56950.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Toyota,Prius,2008,Hetçbek / Liftbek,Ağ,1.5,76,Hibrid,132000,Avtomat,Ön,11000.0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0
Bakı,Toyota,Prius,2013,Hetçbek / Liftbek,Gümüşü,1.8,99,Hibrid,92949,Avtomat,Ön,19000.0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0
Bakı,Toyota,Prius,2011,Hetçbek / Liftbek,Boz,1.8,99,Benzin,107000,Avtomat,Ön,16500.0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
Bakı,Toyota,Prius,2011,Hetçbek / Liftbek,Ağ,1.8,99,Hibrid,268000,Avtomat,Ön,16900.0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0
Bakı,Toyota,Prado,2014,Offroader / SUV,Qara,2.7,167,Benzin,70600,Avtomat,Tam,57290.0,0,0,1,1,0,1,1,1,1,0,0,1,1,1,0
Bakı,Toyota,Prado,2013,Offroader / SUV,Ağ,2.7,167,Benzin,77000,Avtomat,Tam,48450.0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
Bakı,Toyota,Camry,2013,Sedan,Ağ,2.5,181,Benzin,64665,Avtomat,Ön,33500.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Toyota,Prado,2011,Offroader / SUV,Ağ,4.0,250,Benzin,130000,Avtomat,Tam,50490.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
Bakı,Toyota,Corolla,2006,Hetçbek / Liftbek,Qızılı,1.4,90,Dizel,205000,Mexaniki,Ön,13400.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
Bakı,Toyota,Camry,2013,Sedan,Ağ,2.5,181,Benzin,89624,Avtomat,Ön,29000.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Toyota,Camry,2014,Sedan,Yaş Asfalt,2.5,181,Benzin,158000,Avtomat,Ön,39440.0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
Sumqayıt,Toyota,Prado,2008,Offroader / SUV,Ağ,2.7,163,Benzin,127500,Avtomat,Tam,36000.0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0
Bakı,Toyota,Prius,2008,Hetçbek / Liftbek,Göy,1.5,76,Hibrid,211500,Avtomat,Ön,11000.0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1
Tovuz,Toyota,Prado,2007,Offroader / SUV,Qara,2.7,167,Benzin,155000,Avtomat,Tam,30900.0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0
Bakı,Toyota,Prius,2008,Hetçbek / Liftbek,Göy,1.5,76,Hibrid,156000,Avtomat,Ön,11000.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Toyota,Land Cruiser,2013,Offroader / SUV,Ağ,4.0,282,Benzin,63500,Avtomat,Arxa,79050.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Toyota,Prius,2007,Hetçbek / Liftbek,Gümüşü,1.5,76,Hibrid,177000,Avtomat,Ön,13200.0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0
Bakı,Toyota,Camry,2021,Sedan,Qara,2.5,181,Benzin,0,Avtomat,Ön,62560.0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0
Bakı,Toyota,Land Cruiser,2020,Offroader / SUV,Qara,4.6,301,Benzin,9000,Avtomat,Tam,192100.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Toyota,Prius,2007,Hetçbek / Liftbek,Göy,1.5,76,Hibrid,161134,Avtomat,Ön,13500.0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0
Lənkəran,Toyota,RAV 4,2021,Sedan,Boz,2.5,218,Hibrid,0,Avtomat,Ön,75650.0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1
Bakı,Toyota,Prius,2008,Hetçbek / Liftbek,Qara,1.5,76,Benzin,192646,Avtomat,Ön,13300.0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0
Bakı,Toyota,RAV 4,2021,Offroader / SUV,Yaş Asfalt,2.0,173,Benzin,0,Avtomat,Ön,54230.0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0
Ucar,Toyota,RAV 4,1996,Offroader / SUV,Gümüşü,2.0,135,Benzin,364000,Avtomat,Tam,6700.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Bakı,Toyota,Corolla,2006,Universal,Tünd qırmızı,1.4,110,Dizel,195000,Mexaniki,Ön,13700.0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1
Bakı,Toyota,Land Cruiser,2006,Offroader / SUV,Qara,4.5,212,Benzin,250325,Avtomat,Tam,24900.0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0
Bakı,Toyota,Prado,2008,Offroader / SUV,Ağ,4.0,250,Benzin,177000,Avtomat,Tam,36500.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Toyota,Prius,2013,Hetçbek / Liftbek,Ağ,1.8,99,Hibrid,170000,Avtomat,Ön,18900.0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0
Xaçmaz,Toyota,Prado,2005,Offroader / SUV,Qara,4.0,250,Benzin,229729,Avtomat,Tam,27500.0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1
Bakı,Toyota,Prado,2003,Offroader / SUV,Ağ,2.7,167,Benzin,250000,Avtomat,Tam,29000.0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1
Bakı,Toyota,Prado,2009,Offroader / SUV,Ağ,2.7,167,Benzin,178000,Avtomat,Tam,35800.0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1
Bakı,Toyota,Land Cruiser,2017,Offroader / SUV,Qara,4.0,282,Benzin,76000,Avtomat,Tam,116450.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Xırdalan,Toyota,Prado,2009,Offroader / SUV,Ağ,2.7,167,Benzin,205000,Avtomat,Tam,32900.0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0
Bakı,Toyota,Prius,2008,Hetçbek / Liftbek,Yaş Asfalt,1.5,76,Benzin,90000,Avtomat,Ön,12700.0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0
Bakı,Toyota,Corolla,2015,Sedan,Ağ,1.6,124,Benzin,91000,Avtomat,Ön,27200.0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0
Sumqayıt,Toyota,RAV 4,2007,Offroader / SUV,Qara,2.0,240,Benzin,141000,Avtomat,Tam,23900.0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0
Bakı,Toyota,Camry,2020,Sedan,Boz,2.5,181,Benzin,300,Avtomat,Ön,50830.0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0
Bakı,Toyota,Prado,2014,Offroader / SUV,Qara,2.7,167,Benzin,91000,Avtomat,Tam,56610.0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0
Bakı,Toyota,Prado,2014,Offroader / SUV,Ağ,2.7,167,Benzin,235000,Avtomat,Tam,55250.0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1
Sumqayıt,Toyota,Corolla,2005,Universal,Gümüşü,1.4,90,Dizel,158000,Mexaniki,Ön,14500.0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
Bakı,Toyota,Land Cruiser,2018,Offroader / SUV,Qara,4.0,282,Benzin,72500,Avtomat,Tam,121550.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
Bakı,Toyota,Prius,2008,Hetçbek / Liftbek,Qızılı,1.5,76,Hibrid,157000,Variator,Ön,12200.0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0
Bakı,Toyota,Prius,2007,Hetçbek / Liftbek,Mavi,1.5,76,Benzin,224000,Avtomat,Ön,12600.0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
Sumqayıt,Toyota,RAV 4,2009,Offroader / SUV,Ağ,2.4,179,Benzin,218000,Avtomat,Tam,21900.0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1
Bakı,Toyota,Land Cruiser,2009,Offroader / SUV,Ağ,5.7,383,Benzin,150300,Avtomat,Arxa,51425.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Toyota,Corolla,2005,Hetçbek / Liftbek,Gümüşü,1.4,90,Dizel,161456,Mexaniki,Ön,12700.0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0
Bakı,Toyota,Prado,2013,Offroader / SUV,Ağ,2.7,167,Benzin,145000,Avtomat,Tam,49300.0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0
Sumqayıt,Toyota,Prado,2006,Offroader / SUV,Gümüşü,2.7,167,Benzin,170000,Avtomat,Tam,26500.0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1
Lənkəran,Toyota,Corolla,2021,Sedan,Boz,1.6,122,Benzin,0,Avtomat,Ön,42330.0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0
Bakı,Toyota,Camry,2014,Sedan,Yaş Asfalt,2.5,181,Benzin,141000,Avtomat,Ön,39950.0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
Ağcabədi,Toyota,Prado,2012,Offroader / SUV,Ağ,2.7,167,Benzin,89029,Avtomat,Tam,49300.0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0
Bakı,Toyota,Corolla,2005,Universal,Mavi,1.4,90,Dizel,205000,Mexaniki,Ön,13700.0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0
Bakı,Toyota,Camry,2010,Sedan,Qara,2.4,167,Benzin,185000,Avtomat,Ön,22300.0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0
Sumqayıt,Toyota,Camry,2003,Sedan,Gümüşü,2.5,195,Benzin,285000,Avtomat,Ön,10900.0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
Lənkəran,Toyota,RAV 4,2021,Offroader / SUV,Ağ,2.5,218,Hibrid,0,Avtomat,Tam,74630.0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
Bakı,Toyota,Corolla,2006,Hetçbek / Liftbek,Gümüşü,1.4,90,Dizel,174443,Mexaniki,Ön,14200.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
Bakı,Toyota,Prado,2021,Offroader / SUV,Qara,2.7,167,Benzin,0,Avtomat,Tam,96050.0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1
Neftçala,Toyota,Land Cruiser,1999,Offroader / SUV,Ağ,4.2,204,Dizel,228225,Mexaniki,Tam,21000.0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
Bakı,Toyota,Corolla,2006,Hetçbek / Liftbek,Qara,1.4,97,Dizel,206578,Mexaniki,Ön,13400.0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0
Bakı,Toyota,Prado,2006,Offroader / SUV,Qızılı,4.0,250,Benzin,184000,Avtomat,Tam,28560.0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0
Bakı,Toyota,Corolla,2005,Universal,Qara,1.4,90,Dizel,250000,Mexaniki,Ön,13900.0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0
Bakı,Toyota,Yaris,2008,Hetçbek / Liftbek,Qara,1.3,86,Benzin,148000,Avtomat,Ön,12300.0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0
Bakı,Toyota,Yaris,2009,Hetçbek / Liftbek,Qara,1.3,60,Benzin,192000,Avtomat,Ön,12000.0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0
Bakı,Toyota,Camry,2008,Sedan,Qara,3.5,277,Benzin,255000,Avtomat,Ön,21500.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Lənkəran,Toyota,RAV 4,2021,Offroader / SUV,Ağ,2.0,175,Benzin,0,Avtomat,Tam,61030.0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1
Bakı,Toyota,Prius,2010,Hetçbek / Liftbek,Gümüşü,1.8,99,Hibrid,142300,Variator,Ön,18400.0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0
Şəki,Toyota,RAV 4,2006,Offroader / SUV,Qızılı,2.4,160,Benzin,164851,Avtomat,Ön,19500.0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0
Bakı,Toyota,RAV 4,1996,Offroader / SUV,Yaşıl,2.0,110,Benzin,470000,Avtomat,Tam,5800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakı,Toyota,Prius,2008,Hetçbek / Liftbek,Yaş Asfalt,1.5,76,Benzin,210000,Avtomat,Ön,12400.0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0
Şəki,Toyota,Prado,2005,Offroader / SUV,Qara,2.7,167,Benzin,165000,Avtomat,Tam,27000.0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1
Bakı,Toyota,Prado,2012,Offroader / SUV,Ağ,2.7,167,Benzin,190000,Avtomat,Tam,47430.0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
Bakı,Toyota,Camry,2020,Sedan,Qara,2.5,206,Benzin,4700,Avtomat,Ön,51850.0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1
Bakı,Toyota,Prius,2008,Hetçbek / Liftbek,Göy,1.5,76,Hibrid,154000,Avtomat,Ön,12300.0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0
Bakı,Toyota,Camry,2014,Sedan,Qara,2.5,181,Benzin,242000,Avtomat,Ön,25000.0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0
Bakı,Toyota,Land Cruiser,2018,Offroader / SUV,Qara,4.0,271,Benzin,18700,Avtomat,Tam,123760.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Bakı,Toyota,Prado,2008,Offroader / SUV,Ağ,4.0,250,Benzin,210000,Avtomat,Tam,37910.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
Astara,Toyota,Camry,2014,Sedan,Göy,2.5,181,Benzin,130000,Avtomat,Ön,26000.0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0
Bakı,Toyota,Camry,2018,Sedan,Ağ,2.5,181,Benzin,42000,Avtomat,Ön,65450.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Toyota,Corolla,2011,Sedan,Ağ,1.6,124,Benzin,92000,Avtomat,Ön,20000.0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0
Bakı,Toyota,FJ Cruiser,2013,Offroader / SUV,Qara,4.0,260,Benzin,77000,Avtomat,Tam,62050.0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
Bakı,Toyota,Prius,2007,Hetçbek / Liftbek,Qızılı,1.5,76,Benzin,177000,Avtomat,Ön,13200.0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0
Bakı,Toyota,Camry,2021,Sedan,Qara,2.5,181,Benzin,0,Avtomat,Ön,81940.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Toyota,Prius,2012,Hetçbek / Liftbek,Gümüşü,1.8,99,Benzin,193130,Avtomat,Ön,18000.0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0
Bakı,Toyota,Prius,2007,Hetçbek / Liftbek,Yaş Asfalt,1.5,76,Hibrid,220000,Avtomat,Ön,10500.0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1
Bakı,Toyota,Prius,2008,Hetçbek / Liftbek,Göy,1.5,76,Hibrid,250000,Variator,Ön,13000.0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0
Bakı,Toyota,Camry,2019,Sedan,Qara,2.5,206,Hibrid,18900,Avtomat,Ön,57800.0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1
Bakı,Toyota,Corolla,2006,Hetçbek / Liftbek,Boz,1.4,97,Dizel,201300,Mexaniki,Ön,14200.0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0
Bakı,Toyota,Prius,2006,Hetçbek / Liftbek,Gümüşü,1.5,76,Hibrid,148800,Avtomat,Ön,13200.0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
Bakı,Toyota,Corolla,2005,Universal,Gümüşü,1.4,90,Dizel,243000,Mexaniki,Ön,13500.0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1
Bakı,Toyota,Camry,2014,Sedan,Qara,2.5,181,Benzin,135000,Avtomat,Ön,26500.0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0
Lənkəran,Toyota,Corolla,2021,Sedan,Qara,1.8,140,Hibrid,0,Avtomat,Ön,52530.0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0
Bakı,Toyota,Land Cruiser,2003,Offroader / SUV,Qara,4.5,224,Benzin,280000,Avtomat,Arxa,20500.0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0
Lənkəran,Toyota,Camry,2004,Sedan,Yaş Asfalt,2.4,170,Benzin,346000,Avtomat,Ön,12000.0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0
Bakı,Toyota,Corolla,2006,Hetçbek / Liftbek,Qəhvəyi,1.4,90,Dizel,210000,Avtomat,Ön,12800.0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0
Bakı,Toyota,Camry,2018,Sedan,Ağ,2.5,201,Benzin,19000,Avtomat,Ön,52530.0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1
Bakı,Toyota,Prado,2008,Offroader / SUV,Qara,2.7,167,Benzin,126000,Avtomat,Tam,30500.0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0
Bakı,Toyota,Prius,2007,Hetçbek / Liftbek,Gümüşü,1.5,76,Hibrid,215000,Avtomat,Ön,12600.0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0
Bakı,Toyota,Land Cruiser,2008,Offroader / SUV,Qara,4.5,286,Dizel,235000,Avtomat,Tam,68000.0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1
Bakı,Toyota,Prius,2007,Hetçbek / Liftbek,Tünd qırmızı,1.5,76,Benzin,163000,Avtomat,Ön,13800.0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0
Bakı,Toyota,Corolla,2007,Sedan,Tünd qırmızı,1.4,105,Dizel,320000,Mexaniki,Ön,14500.0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0
Bakı,Toyota,Corolla,2006,Universal,Gümüşü,1.4,90,Dizel,252000,Mexaniki,Ön,13200.0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0
Bakı,Toyota,Camry,2020,Sedan,Ağ,2.5,203,Benzin,13800,Avtomat,Ön,51680.0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0
Bakı,Toyota,Camry,2021,Sedan,Ağ,2.5,200,Benzin,0,Avtomat,Ön,81940.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Toyota,Camry,2020,Sedan,Ağ,2.5,181,Benzin,0,Avtomat,Ön,71230.0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0
Bakı,Toyota,Corolla,2005,Hetçbek / Liftbek,Gümüşü,1.4,97,Dizel,205300,Mexaniki,Ön,12300.0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
Bakı,Toyota,Prius,2007,Hetçbek / Liftbek,Mavi,1.5,76,Hibrid,170000,Avtomat,Ön,12400.0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0
Bakı,Toyota,Corolla,2006,Hetçbek / Liftbek,Qara,1.4,110,Dizel,200000,Mexaniki,Ön,15300.0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0
Bakı,Toyota,RAV 4,2001,Offroader / SUV,Ağ,2.0,150,Benzin,220000,Avtomat,Tam,13800.0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1
Bakı,Toyota,Prado,2008,Offroader / SUV,Qara,2.7,167,Benzin,157800,Avtomat,Tam,32500.0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0
Bakı,Toyota,Prius,2007,Hetçbek / Liftbek,Qırmızı,1.5,76,Hibrid,280000,Avtomat,Ön,11500.0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0
Bakı,Toyota,Prado,2008,Offroader / SUV,Ağ,2.7,167,Benzin,188000,Avtomat,Tam,33500.0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0
Bakı,Toyota,Camry,2018,Sedan,Göy,2.5,218,Benzin,21214,Avtomat,Ön,43350.0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0
Bakı,Toyota,RAV 4,2006,Offroader / SUV,Ağ,2.5,166,Benzin,290000,Avtomat,Tam,17600.0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0
Bakı,Toyota,Land Cruiser,2014,Offroader / SUV,Ağ,4.6,309,Benzin,87000,Avtomat,Tam,82450.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Lənkəran,Toyota,RAV 4,2021,Offroader / SUV,Yaş Asfalt,2.0,173,Benzin,0,Avtomat,Ön,61030.0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1
Bakı,Toyota,Corolla,2007,Sedan,Ağ,1.4,90,Dizel,186000,Mexaniki,Ön,16600.0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
Gəncə,Toyota,Prius,2007,Hetçbek / Liftbek,Mavi,1.5,76,Hibrid,126857,Avtomat,Ön,12950.0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0
Bakı,Toyota,Land Cruiser,1998,Offroader / SUV,Ağ,4.7,235,Benzin,312000,Avtomat,Tam,17800.0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1
Bakı,Toyota,Corolla,2013,Sedan,Boz,1.6,124,Benzin,195314,Avtomat,Ön,21500.0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0
Bakı,Toyota,Prius,2013,Hetçbek / Liftbek,Göy,1.8,99,Hibrid,101000,Avtomat,Ön,18900.0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
Bakı,Toyota,Prius,2008,Hetçbek / Liftbek,Qara,1.5,76,Hibrid,151500,Avtomat,Ön,13600.0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0
Bakı,Toyota,Corolla,2005,Hetçbek / Liftbek,Boz,1.4,90,Dizel,175243,Mexaniki,Ön,12900.0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0
